Date,Open,High,Low,Close,Adj Close,Volume
2019-01-06,18.485863,19.783567,18.398129,19.628544,19.628544,955765
2019-01-07,19.635530,19.708485,18.807980,19.065769,19.065769,1112147
2019-01-08,19.104521,19.240219,18.322451,18.387667,18.387667,1538819
2019-01-09,18.403334,19.145288,18.362572,19.003344,19.003344,1307804
2019-01-10,19.021542,19.327499,16.236670,16.489388,16.489388,1576943
2019-01-11,16.461241,17.546522,16.414272,17.059261,17.059261,1194490
2019-01-12,17.058035,17.584787,16.556271,17.508684,17.508684,1331694
2019-01-13,17.508194,17.508793,16.242857,16.268986,16.268986,1004161
2019-01-14,16.271786,16.749643,15.546277,16.650818,16.650818,1589368
2019-01-15,16.642736,16.808548,16.417500,16.513666,16.513666,1145293
2019-01-16,16.472523,17.023125,16.337746,16.983109,16.983109,1928936
2019-01-17,16.995840,17.370644,16.687490,17.345835,17.345835,1359719
2019-01-18,17.343456,17.354403,16.865763,17.221006,17.221006,1110171
2019-01-19,17.250813,17.788345,17.016851,17.639816,17.639816,1056530
2019-01-20,17.627979,17.715679,16.566448,16.640692,16.640692,1086357
2019-01-21,16.640932,17.062498,16.532385,17.059589,17.059589,957707
2019-01-22,17.065153,17.529049,16.606342,17.271053,17.271053,1335263
2019-01-23,17.270895,17.473528,17.033010,17.280523,17.280523,1146188
2019-01-24,17.285015,17.464321,16.985506,17.424232,17.424232,929976
2019-01-25,17.474556,17.624130,16.928411,17.088037,17.088037,1493142
2019-01-26,17.096981,17.300810,16.881134,17.212210,17.212210,919684
2019-01-27,17.204573,17.437836,16.819128,17.066973,17.066973,922609
2019-01-28,17.066116,17.121681,15.671702,16.533379,16.533379,1476351
2019-01-29,16.550465,16.571705,15.741126,16.129156,16.129156,1387619
2019-01-30,16.079283,16.404865,15.862590,16.331926,16.331926,1458877
2019-01-31,16.317900,16.438845,15.682796,15.769279,15.769279,1159543
2019-02-01,15.763086,16.102039,15.544017,15.892200,15.892200,1191213
2019-02-02,15.859916,15.982203,15.753440,15.865783,15.865783,977641
2019-02-03,15.905452,16.159084,15.627628,15.948352,15.948352,1438368
2019-02-04,16.010847,16.083864,15.686185,15.779038,15.779038,1148825
2019-02-05,15.726438,16.036026,15.725243,15.905876,15.905876,1081837
2019-02-06,15.952670,15.952670,14.862844,14.958865,14.958865,2061131
2019-02-07,14.967604,15.531474,14.925940,15.186986,15.186986,1461236
2019-02-08,15.190441,16.800510,15.137944,16.575169,16.575169,1468461
2019-02-09,16.536488,16.738853,16.395035,16.582079,16.582079,1115167
2019-02-10,16.605661,17.079550,16.399778,17.076019,17.076019,1873123
2019-02-11,17.072159,17.072159,16.612154,16.686672,16.686672,1398586
2019-02-12,16.714207,16.899746,16.543631,16.821133,16.821133,1723153
2019-02-13,16.817467,17.030481,16.635731,16.772039,16.772039,1560392
2019-02-14,16.762722,16.840866,16.629478,16.681223,16.681223,1311258
2019-02-15,16.694721,16.831352,16.632782,16.714603,16.714603,1402628
2019-02-16,16.718502,16.909941,16.621761,16.705383,16.705383,1456072
2019-02-17,16.678020,17.090816,16.540890,17.028837,17.028837,1729810
2019-02-18,17.076107,17.967472,16.877935,17.811724,17.811724,2593850
2019-02-19,18.236282,18.236282,17.222851,17.545855,17.545855,3235548
2019-02-20,17.559141,17.657988,17.150293,17.271523,17.271523,1864978
2019-02-21,17.383354,17.411848,16.608015,16.777580,16.777580,1752730
2019-02-22,16.752270,17.350756,16.746819,17.340425,17.340425,1452425
2019-02-23,17.322124,17.994799,17.215258,17.922602,17.922602,1379839
2019-02-24,17.941147,18.375126,16.085028,16.175219,16.175219,1580193
2019-02-25,16.139305,16.611113,16.114115,16.476240,16.476240,1474650
2019-02-26,16.429169,17.093714,16.335632,16.850174,16.850174,1571915
2019-02-27,16.851879,16.960760,16.351730,16.717613,16.717613,1338471
2019-02-28,16.701605,16.928930,16.624809,16.695375,16.695375,1238366
2019-03-01,16.697182,16.921865,16.586872,16.644459,16.644459,1396642
2019-03-02,16.610329,17.031401,16.610329,17.012737,17.012737,1364075
2019-03-03,16.967388,17.060850,16.614441,16.658953,16.658953,1636068
2019-03-04,16.651527,16.676729,15.924089,16.161808,16.161808,1682502
2019-03-05,16.169964,16.967209,16.021309,16.963465,16.963465,1756291
2019-03-06,16.964149,16.982613,16.715958,16.772697,16.772697,1521296
2019-03-07,16.808479,17.021223,16.159971,16.382992,16.382992,1731628
2019-03-08,16.393543,16.585472,16.134686,16.229441,16.229441,1462539
2019-03-09,16.224169,16.777910,16.180958,16.646399,16.646399,1478191
2019-03-10,16.657667,16.954575,16.580360,16.928841,16.928841,1469927
2019-03-11,16.948374,17.112892,16.278673,16.851133,16.851133,1820226
2019-03-12,16.892973,23.592077,16.589577,18.694592,18.694592,14455263
2019-03-13,18.703079,19.506582,17.978054,18.594599,18.594599,3932664
2019-03-14,18.570826,22.318697,18.368999,19.455526,19.455526,7195774
2019-03-15,19.438723,19.916124,19.079502,19.795963,19.795963,3106581
2019-03-16,19.749435,19.908648,19.234983,19.447893,19.447893,1959708
2019-03-17,19.444590,19.831699,19.221262,19.707075,19.707075,1589878
2019-03-18,19.740761,19.945774,19.109480,19.479330,19.479330,1683777
2019-03-19,19.489817,19.554512,19.164700,19.221947,19.221947,1710183
2019-03-20,19.256765,19.354382,18.824272,19.236477,19.236477,1719514
2019-03-21,19.264774,19.345495,18.504181,18.793301,18.793301,1750290
2019-03-22,18.769823,18.997644,18.356110,18.904783,18.904783,1751382
2019-03-23,18.883572,19.194929,18.699003,18.960579,18.960579,1679556
2019-03-24,18.966681,18.966681,18.714050,18.808180,18.808180,1598301
2019-03-25,18.779753,19.369350,18.732971,19.133804,19.133804,2674287
2019-03-26,19.130777,19.330051,18.389345,18.746374,18.746374,2261036
2019-03-27,18.737566,19.613642,18.701542,19.552034,19.552034,2337283
2019-03-28,19.552034,19.757502,19.377871,19.747677,19.747677,2151562
2019-03-29,19.716658,19.780420,19.308739,19.635187,19.635187,1936720
2019-03-30,19.582228,20.637897,19.174736,19.398455,19.398455,1655741
2019-03-31,19.398455,20.319532,19.336340,20.261415,20.261415,2313931
2019-04-01,20.266375,20.519863,19.926233,20.011160,20.011160,2329822
2019-04-02,20.012194,23.239107,19.982594,23.160883,23.160883,3783099
2019-04-03,23.171524,25.252848,23.136644,23.899912,23.899912,3723454
2019-04-04,23.923065,24.274685,22.993574,23.420835,23.420835,2366834
2019-04-05,23.438795,25.569372,23.356647,25.506124,25.506124,2936620
2019-04-06,25.546700,26.341101,24.798363,25.038395,25.038395,2507960
2019-04-07,25.017460,26.052084,24.961054,25.770445,25.770445,1393512
2019-04-08,25.814270,26.807922,25.364744,25.977707,25.977707,1560174
2019-04-09,25.977707,26.003418,25.289694,25.412903,25.412903,1550878
2019-04-10,25.359936,25.871748,24.998709,25.664331,25.664331,4098155
2019-04-11,25.653410,25.658030,22.592497,23.977669,23.977669,2719595
2019-04-12,23.974318,24.251772,23.165014,24.043062,24.043062,1293559
2019-04-13,23.979626,24.595978,23.901039,24.424984,24.424984,1238405
2019-04-14,24.419174,25.636009,24.357048,25.238377,25.238377,5714791
2019-04-15,25.238377,25.620459,23.872574,24.124426,24.124426,3316528
2019-04-16,24.164932,24.688576,23.332581,24.610046,24.610046,1379520
2019-04-17,24.586563,24.857103,24.273373,24.803686,24.803686,3253736
2019-04-18,24.785480,25.293823,24.228453,25.061514,25.061514,2060632
2019-04-19,25.067366,25.576464,24.818686,25.037132,25.037132,1589861
2019-04-20,25.082748,25.606489,24.989538,25.534523,25.534523,1246679
2019-04-21,25.566854,25.882900,24.943138,25.486885,25.486885,1520858
2019-04-22,25.445639,25.791069,25.199261,25.679461,25.679461,1624694
2019-04-23,25.662733,26.385960,25.063639,25.179028,25.179028,1689648
2019-04-24,25.138700,26.092796,24.002262,25.209894,25.209894,2265951
2019-04-25,25.195494,25.312792,22.727783,23.052530,23.052530,1326719
2019-04-26,23.050993,23.858387,22.542894,22.911659,22.911659,1249746
2019-04-27,22.927008,23.391382,22.733757,23.170870,23.170870,1230634
2019-04-28,23.196745,24.446795,23.143387,24.156240,24.156240,1348846
2019-04-29,24.226200,24.400290,22.930714,23.130205,23.130205,1110756
2019-04-30,23.139965,23.852257,22.793924,23.617048,23.617048,1328685
2019-05-01,23.615433,24.337971,23.591059,24.337376,24.337376,1200452
2019-05-02,24.264305,24.890602,24.234632,24.756983,24.756983,1714297
2019-05-03,24.811069,26.641132,24.653660,26.251036,26.251036,1769337
2019-05-04,26.251036,26.836937,25.506248,26.252901,26.252901,1488649
2019-05-05,26.280910,26.571638,25.386604,26.228794,26.228794,1275714
2019-05-06,26.300098,26.399950,24.907726,25.904881,25.904881,1622858
2019-05-07,25.931925,27.004810,25.512335,25.512335,25.512335,2707655
2019-05-08,25.502527,25.738079,24.995737,25.529114,25.529114,1255501
2019-05-09,25.529114,26.059185,25.338484,25.711979,25.711979,1410886
2019-05-10,25.644304,26.217710,25.549374,25.644085,25.644085,1327352
2019-05-11,25.633015,30.382015,25.212559,29.205803,29.205803,2269583
2019-05-12,29.176397,29.695816,26.493011,26.779575,26.779575,1648933
2019-05-13,26.779575,29.324524,26.517233,28.676100,28.676100,1727266
2019-05-14,28.732471,39.916584,26.430763,28.560640,28.560640,4994899
2019-05-15,28.538651,33.867897,28.538651,33.432159,33.432159,4165391
2019-05-16,33.320869,34.999722,30.552990,30.871904,30.871904,3069141
2019-05-17,30.897190,30.923197,27.122898,28.609217,28.609217,2517190
2019-05-18,28.609217,29.348583,28.422813,28.913435,28.913435,1783414
2019-05-19,28.858047,32.038334,28.806042,30.258551,30.258551,2614003
2019-05-20,30.311163,30.324394,28.210230,29.455503,29.455503,2591316
2019-05-21,29.427023,30.029921,28.918022,29.588383,29.588383,2075739
2019-05-22,29.563009,29.758373,28.105192,28.210434,28.210434,1865754
2019-05-23,28.269775,28.272789,25.766407,27.575069,27.575069,2570816
2019-05-24,27.586792,28.874886,27.186169,27.852934,27.852934,2144257
2019-05-25,27.852934,28.549751,27.730717,28.156645,28.156645,1750048
2019-05-26,28.149584,28.601891,27.313869,28.601891,28.601891,2050053
2019-05-27,28.597469,29.959717,28.107100,29.312103,29.312103,3158269
2019-05-28,29.325176,29.325176,27.972233,28.265068,28.265068,2068144
2019-05-29,28.260836,28.661150,27.386848,28.349424,28.349424,2174261
2019-05-30,28.382208,31.539351,27.404058,27.784687,27.784687,4504603
2019-05-31,27.784687,28.438250,27.147331,28.217905,28.217905,2083032
2019-06-01,28.271164,29.234791,28.163944,28.376972,28.376972,1843379
2019-06-02,28.376972,29.322535,28.335711,29.153276,29.153276,1478073
2019-06-03,29.123398,29.172565,26.795158,26.887131,26.887131,1446324
2019-06-04,26.873663,26.886415,24.953480,25.392859,25.392859,1995210
2019-06-05,25.401871,26.633339,25.394871,26.133297,26.133297,1145312
2019-06-06,26.145180,26.380894,24.574316,25.690453,25.690453,1048795
2019-06-07,25.629032,27.032055,25.346001,26.917721,26.917721,1239916
2019-06-08,26.921715,27.535625,25.990423,26.554472,26.554472,2272913
2019-06-09,26.547380,27.563782,25.957466,26.800446,26.800446,1425199
2019-06-10,26.753521,27.627153,26.061335,27.627153,27.627153,1693931
2019-06-11,27.642872,28.306883,26.788145,28.120621,28.120621,1677801
2019-06-12,28.123831,28.820665,27.691282,28.172812,28.172812,1587548
2019-06-13,28.162306,28.516434,27.801796,28.117186,28.117186,7741712
2019-06-14,28.132900,28.286465,25.018213,26.805975,26.805975,8277633
2019-06-15,26.811607,27.951754,26.500055,27.833887,27.833887,9406992
2019-06-16,27.822449,29.685061,27.476862,27.990908,27.990908,5070798
2019-06-17,28.011442,29.613314,27.909912,29.199360,29.199360,2938388
2019-06-18,29.178705,29.628166,28.577187,28.865473,28.865473,3511785
2019-06-19,28.876299,29.211750,28.014521,28.457134,28.457134,2124816
2019-06-20,28.457582,29.356716,27.367031,29.356716,29.356716,4919676
2019-06-21,29.368124,29.966961,28.941866,29.883867,29.883867,7185853
2019-06-22,29.883867,31.360096,29.051737,30.854624,30.854624,50515243
2019-06-23,30.855997,34.584896,29.855377,34.473831,34.473831,26256661
2019-06-24,34.473831,34.701454,32.221916,32.618805,32.618805,20967649
2019-06-25,32.538116,32.825794,31.049828,32.096550,32.096550,26118821
2019-06-26,32.085812,37.535183,31.749496,34.902134,34.902134,44678650
2019-06-27,34.916786,37.054394,29.363554,30.968845,30.968845,10457942
2019-06-28,31.017900,33.925865,30.516678,33.825584,33.825584,3081323
2019-06-29,33.826973,35.349224,32.104733,35.073761,35.073761,2128322
2019-06-30,35.050705,35.725124,30.132969,30.519564,30.519564,3576780
2019-07-01,30.475258,31.615742,28.108055,29.454302,29.454302,3102221
2019-07-02,29.459660,29.655077,26.481554,29.212914,29.212914,3645948
2019-07-03,29.216320,31.931036,29.216320,31.931036,31.931036,3427940
2019-07-04,31.917236,32.231995,30.550772,30.569969,30.569969,2404351
2019-07-05,30.533142,30.782080,29.282761,29.686705,29.686705,1449168
2019-07-06,29.673113,31.175520,29.647827,30.228016,30.228016,1328113
2019-07-07,30.156944,32.071930,29.998337,31.679440,31.679440,1652704
2019-07-08,31.652641,32.631294,30.657999,32.435513,32.435513,2290299
2019-07-09,32.423992,33.991798,32.220585,33.394142,33.394142,2208803
2019-07-10,33.420425,35.777065,31.647930,32.583767,32.583767,4072020
2019-07-11,32.581398,32.671467,29.515402,30.067719,30.067719,2142940
2019-07-12,30.264816,32.258385,29.727365,31.458679,31.458679,1950792
2019-07-13,31.466900,31.739519,29.756100,30.849287,30.849287,2921452
2019-07-14,30.833847,31.379648,28.036591,28.421822,28.421822,3262708
2019-07-15,28.264549,30.645132,27.160332,30.203035,30.203035,2932686
2019-07-16,30.105160,30.323023,26.220224,26.220224,26.220224,2987197
2019-07-17,26.280396,29.169334,25.927811,27.904518,27.904518,3492972
2019-07-18,27.909184,29.680763,26.403275,29.202053,29.202053,3840155
2019-07-19,29.202053,29.568083,28.217627,28.860294,28.860294,2452386
2019-07-20,28.862282,30.275196,28.696625,29.768145,29.768145,2464906
2019-07-21,29.802830,30.286438,28.719398,29.668840,29.668840,2124507
2019-07-22,29.638210,29.754419,28.399530,28.847534,28.847534,3687672
2019-07-23,28.870970,28.908350,27.710585,27.999983,27.999983,3608254
2019-07-24,27.999983,28.006054,26.821150,27.406040,27.406040,3505437
2019-07-25,27.385628,27.983347,26.861609,27.057289,27.057289,3384150
2019-07-26,27.043495,27.044880,26.368481,26.724115,26.724115,2758570
2019-07-27,26.724115,28.055386,25.517908,25.665442,25.665442,3147041
2019-07-28,25.657076,25.983538,24.957596,25.816458,25.816458,2631156
2019-07-29,25.832626,26.183287,25.400360,25.575676,25.575676,2732494
2019-07-30,25.583443,25.858549,25.088539,25.202566,25.202566,2326197
2019-07-31,25.189651,26.891981,25.162428,26.891981,26.891981,2860011
2019-08-01,26.874863,27.847885,26.572598,27.833876,27.833876,2246055
2019-08-02,27.844667,28.368046,27.348158,28.368046,28.368046,2763496
2019-08-03,28.373173,28.841330,27.952475,28.139450,28.139450,2499781
2019-08-04,28.135986,28.498035,27.636457,28.394855,28.394855,2331808
2019-08-05,28.418306,31.964134,28.418306,31.091791,31.091791,5039157
2019-08-06,31.110830,32.756470,30.539255,31.019871,31.019871,5232454
2019-08-07,31.001207,32.500507,30.151016,30.173489,30.173489,3600835
2019-08-08,30.186144,30.186144,26.743576,27.541567,27.541567,4403678
2019-08-09,27.548840,27.586178,26.314642,27.042004,27.042004,2909561
2019-08-10,27.042004,27.840977,26.427420,27.172318,27.172318,2753829
2019-08-11,27.174883,28.009472,26.695728,27.803131,27.803131,2703123
2019-08-12,27.806557,27.918774,27.267065,27.339506,27.339506,2383706
2019-08-13,27.346140,27.516224,26.090763,26.289707,26.289707,2744657
2019-08-14,26.298525,26.486391,25.086031,25.879835,25.879835,3096242
2019-08-15,25.877312,26.238132,23.929037,25.360470,25.360470,2613903
2019-08-16,25.363798,25.650742,24.281763,25.441660,25.441660,2665303
2019-08-17,25.447351,25.991766,24.947445,25.319519,25.319519,2384642
2019-08-18,25.321127,25.924992,25.072197,25.768997,25.768997,2434634
2019-08-19,25.767843,26.624229,25.676430,26.558453,26.558453,2516256
2019-08-20,26.544155,26.847149,25.950691,26.430399,26.430399,2259119
2019-08-21,26.427879,26.524822,24.184303,24.854431,24.854431,124859087
2019-08-22,24.854431,26.459898,23.849991,24.796534,24.796534,33572273
2019-08-23,24.796534,26.135069,24.761696,25.154354,25.154354,6463783
2019-08-24,25.144213,25.426968,24.391056,24.650127,24.650127,6230670
2019-08-25,24.677876,25.173008,24.481964,24.574135,24.574135,5966072
2019-08-26,24.551609,25.014553,24.396248,24.935637,24.935637,6623861
2019-08-27,24.924213,25.011581,24.052628,24.187372,24.187372,5208833
2019-08-28,24.183022,24.498400,23.037418,23.158966,23.158966,5546747
2019-08-29,23.136936,23.189074,22.147429,22.656862,22.656862,7284926
2019-08-30,22.656862,23.104080,22.432465,22.939627,22.939627,5354689
2019-08-31,22.958033,23.185513,22.622709,22.873592,22.873592,5528261
2019-09-01,22.878126,24.187319,22.859598,23.988068,23.988068,6486627
2019-09-02,23.988068,25.038162,23.550848,24.886305,24.886305,7542611
2019-09-03,24.884249,25.912516,24.583794,25.588934,25.588934,11141580
2019-09-04,25.602610,25.623646,24.738819,24.853485,24.853485,7408790
2019-09-05,24.852585,24.956108,24.460846,24.697800,24.697800,7850224
2019-09-06,24.697800,25.228897,23.814346,23.988234,23.988234,8334077
2019-09-07,23.991810,24.676270,23.795679,24.371786,24.371786,9225990
2019-09-08,24.329878,25.321402,24.329878,24.926708,24.926708,9155129
2019-09-09,24.913519,25.088402,24.096331,24.192410,24.192410,9068005
2019-09-10,24.205713,24.267664,22.762308,22.922096,22.922096,7732068
2019-09-11,22.965738,23.147268,22.140667,22.618767,22.618767,9806254
2019-09-12,22.617413,23.413416,22.095310,23.404434,23.404434,9377751
2019-09-13,23.382408,23.536610,22.887981,23.194704,23.194704,8181187
2019-09-14,23.190969,23.351862,22.961605,23.193874,23.193874,7226516
2019-09-15,23.197001,23.329128,22.702089,22.847353,22.847353,9347088
2019-09-16,22.778395,22.912964,21.807953,21.981405,21.981405,6578343
2019-09-17,21.979671,22.580017,21.752989,22.292278,22.292278,6428742
2019-09-18,22.338636,23.194490,22.023321,23.050922,23.050922,7078253
2019-09-19,23.029577,23.483408,22.119652,23.471581,23.471581,8432379
2019-09-20,23.462744,23.527586,22.682802,23.131519,23.131519,11553897
2019-09-21,23.115990,23.278368,22.374582,22.441517,22.441517,10852705
2019-09-22,22.441517,22.474676,22.050985,22.237038,22.237038,8028444
2019-09-23,22.254631,22.264820,20.674728,20.674728,20.674728,7697892
2019-09-24,20.686073,21.025370,17.842894,17.842894,17.842894,9799628
2019-09-25,17.831440,18.075352,16.792709,17.356009,17.356009,12123409
2019-09-26,17.356659,17.580507,16.305225,16.851971,16.851971,7379205
2019-09-27,16.842541,17.567337,16.747570,17.551029,17.551029,8383119
2019-09-28,17.574078,18.090815,17.480347,18.016947,18.016947,7732268
2019-09-29,18.014996,18.431286,17.310389,17.668697,17.668697,7439541
2019-09-30,17.667095,17.717339,16.357605,17.453753,17.453753,8593531
2019-10-01,17.457541,17.923567,17.252974,17.461912,17.461912,7240252
2019-10-02,17.455240,17.654936,17.039850,17.263119,17.263119,7517873
2019-10-03,17.255293,17.367630,16.586840,16.823912,16.823912,6698594
2019-10-04,16.834799,17.017822,16.672712,16.899744,16.899744,6476728
2019-10-05,16.901693,17.298012,16.585445,17.221020,17.221020,6933526
2019-10-06,17.227627,17.302464,16.814140,16.942474,16.942474,6512874
2019-10-07,16.920887,17.590569,16.733809,17.299734,17.299734,6861638
2019-10-08,17.293489,17.393454,16.902214,17.100420,17.100420,7152668
2019-10-09,17.100420,17.609512,16.834267,17.253504,17.253504,7626848
2019-10-10,17.253252,17.285149,16.710234,16.814535,16.814535,7851848
2019-10-11,16.827391,16.965532,16.225611,16.320467,16.320467,6539170
2019-10-12,16.319908,16.471586,16.037523,16.191317,16.191317,6797570
2019-10-13,16.181778,16.470327,16.058151,16.129328,16.129328,6634289
2019-10-14,16.129328,16.365583,15.821604,16.145832,16.145832,7087739
2019-10-15,16.150560,16.173552,15.576492,15.741069,15.741069,8584607
2019-10-16,15.725136,15.751445,14.242251,14.919808,14.919808,10171028
2019-10-17,14.929756,14.939155,14.207051,14.495669,14.495669,7630143
2019-10-18,14.495669,14.664639,14.007813,14.459209,14.459209,7617288
2019-10-19,14.442485,14.477024,13.884205,14.258706,14.258706,6689398
2019-10-20,14.256793,14.770648,14.148325,14.647723,14.647723,6364078
2019-10-21,14.676630,14.936211,14.348280,14.566816,14.566816,7034651
2019-10-22,14.533121,14.654837,13.914608,13.949138,13.949138,7089992
2019-10-23,13.956092,14.140187,12.825264,13.085119,13.085119,7942603
2019-10-24,13.085119,13.103173,12.813430,13.037355,13.037355,7658730
2019-10-25,13.037255,14.470350,12.934970,14.470350,14.470350,9334222
2019-10-26,14.478675,15.500751,14.298108,14.730762,14.730762,12835899
2019-10-27,14.725693,15.757585,14.610312,15.361502,15.361502,12314540
2019-10-28,15.351509,15.873015,15.104526,15.286343,15.286343,12013681
2019-10-29,15.283221,15.720504,15.057508,15.681464,15.681464,10733165
2019-10-30,15.689992,15.901464,15.205194,15.863328,15.863328,10162250
2019-10-31,15.871680,16.295713,15.549082,15.826552,15.826552,10263869
2019-11-01,15.820346,18.506037,15.765085,17.912542,17.912542,15715538
2019-11-02,17.903728,19.357323,17.439941,19.357323,19.357323,11112706
2019-11-03,19.367811,22.245037,18.859615,22.105915,22.105915,17309994
2019-11-04,22.096725,23.070677,20.860622,21.073542,21.073542,17673277
2019-11-05,21.074072,21.076880,18.576670,19.894207,19.894207,14284266
2019-11-06,19.849752,19.884396,18.661215,18.821394,18.821394,12471556
2019-11-07,18.830498,22.964128,18.824612,20.712910,20.712910,21311284
2019-11-08,20.718279,21.341898,19.254379,20.173595,20.173595,14681266
2019-11-09,20.169180,20.905785,19.507866,20.035465,20.035465,13355467
2019-11-10,20.033468,20.902756,19.930099,20.902756,20.902756,12285633
2019-11-11,20.906942,22.654343,20.569456,21.521887,21.521887,14913792
2019-11-12,21.527708,23.866663,21.520918,22.820900,22.820900,23129349
2019-11-13,22.809345,22.809345,21.611801,22.027071,22.027071,13263717
2019-11-14,22.024822,22.062265,20.982759,22.018143,22.018143,12898816
2019-11-15,22.024675,24.802965,22.006172,24.274469,24.274469,28525308
2019-11-16,24.264204,25.374794,23.169283,23.367672,23.367672,18827924
2019-11-17,23.357632,23.973850,22.360788,23.260578,23.260578,14879368
2019-11-18,23.262411,23.869905,22.480488,22.564262,22.564262,12751152
2019-11-19,22.564262,22.886414,19.634447,20.667593,20.667593,12686997
2019-11-20,20.679934,21.712063,19.658545,20.008034,20.008034,12782008
2019-11-21,20.016117,20.681198,18.464369,18.571655,18.571655,12138803
2019-11-22,18.579111,18.724844,15.877188,17.713533,17.713533,14552344
2019-11-23,17.719936,19.073967,17.012409,19.073967,19.073967,14088001
2019-11-24,19.078758,19.095739,17.118185,17.396524,17.396524,10053243
2019-11-25,17.368162,17.798145,15.546126,17.510130,17.510130,13710297
2019-11-26,17.510130,18.018473,16.576103,18.012257,18.012257,12927436
2019-11-27,17.986355,18.881319,16.885374,18.341877,18.341877,12202657
2019-11-28,18.335083,19.076893,18.086523,18.187544,18.187544,9924781
2019-11-29,18.201338,19.821720,18.135744,19.743206,19.743206,11450703
2019-11-30,19.742685,20.532005,19.572981,19.692360,19.692360,10591462
2019-12-01,19.689932,19.689932,18.449459,19.374311,19.374311,11070845
2019-12-02,19.374044,20.062351,18.873478,19.385920,19.385920,8481942
2019-12-03,19.385920,19.627960,18.059708,18.472540,18.472540,7196882
2019-12-04,18.471804,19.788811,18.284334,19.023235,19.023235,7194867
2019-12-05,19.010174,19.994045,19.001154,19.965416,19.965416,7457121
2019-12-06,19.968176,20.774628,19.789845,20.543726,20.543726,7062768
2019-12-07,20.558701,21.117964,20.447231,21.003901,21.003901,7159506
2019-12-08,21.002880,21.177876,20.575413,20.739479,20.739479,7214698
2019-12-09,20.740461,20.793873,19.598894,19.805077,19.805077,6872084
2019-12-10,19.800692,19.904610,19.167183,19.881180,19.881180,6851999
2019-12-11,19.878613,20.225784,19.524405,20.022228,20.022228,7116070
2019-12-12,20.024670,20.217274,19.228430,19.589512,19.589512,6170972
2019-12-13,19.587336,19.745781,19.273113,19.580658,19.580658,5476736
2019-12-14,19.576958,19.990917,19.531088,19.563505,19.563505,6353914
2019-12-15,19.570206,20.832735,19.232698,20.713303,20.713303,6928747
2019-12-16,20.712067,20.778692,18.209221,18.264860,18.264860,8541112
2019-12-17,18.264860,18.365770,16.444077,16.679117,16.679117,6586129
2019-12-18,16.679117,17.358181,15.398699,16.983227,16.983227,9106122
2019-12-19,16.983227,17.771540,16.537350,17.414091,17.414091,7264807
2019-12-20,17.414091,18.264540,16.980934,18.018003,18.018003,6928720
2019-12-21,18.025099,18.030735,17.567831,17.743364,17.743364,4074938
2019-12-22,17.742298,18.203379,17.271986,17.797277,17.797277,5804398
2019-12-23,17.784227,17.791172,16.875860,16.892342,16.892342,6016307
2019-12-24,16.901583,17.406319,16.783373,17.232937,17.232937,5983500
2019-12-25,17.232937,17.468584,16.338503,16.531822,16.531822,4765906
2019-12-26,16.530596,17.080473,16.511980,16.929428,16.929428,4993966
2019-12-27,16.943373,17.357382,16.847807,16.931240,16.931240,4857346
2019-12-28,16.933109,17.250849,16.560129,16.603245,16.603245,4748603
2019-12-29,16.596930,16.962770,16.391756,16.578054,16.578054,5096496
2019-12-30,16.578949,16.950180,16.311901,16.503317,16.503317,5275815
2019-12-31,16.513515,17.101603,16.384722,16.801397,16.801397,5283326
2020-01-01,16.808130,16.987604,16.716511,16.922859,16.922859,4752930
2020-01-02,16.926777,16.947876,16.168478,16.370249,16.370249,4163466
2020-01-03,16.370342,17.436548,16.296091,17.280699,17.280699,5865677
2020-01-04,17.283030,17.559900,17.212246,17.490997,17.490997,4561616
2020-01-05,17.492453,18.069992,17.485756,17.781300,17.781300,4925027
2020-01-06,17.782164,18.713785,17.782164,18.705540,18.705540,5103991
2020-01-07,18.702044,18.959372,17.071531,17.302347,17.302347,6366098
2020-01-08,17.222652,17.563015,16.751966,16.922506,16.922506,7410831
2020-01-09,16.918259,16.927654,16.224020,16.472021,16.472021,6168702
2020-01-10,16.466326,16.896881,16.179403,16.531164,16.531164,30899898
2020-01-11,16.545362,16.972511,16.045687,16.787426,16.787426,95108860
2020-01-12,16.791576,17.391260,16.670889,17.011766,17.011766,89837601
2020-01-13,17.013525,17.124537,16.021393,16.215775,16.215775,70307179
2020-01-14,16.231215,17.867773,16.157188,17.750540,17.750540,84227532
2020-01-15,17.724003,18.775124,17.413574,18.775124,18.775124,113001462
2020-01-16,18.779835,23.227537,17.710413,20.545538,20.545538,127076576
2020-01-17,20.466478,21.233896,19.849432,20.559963,20.559963,113610582
2020-01-18,20.533199,20.765106,19.908699,19.957708,19.957708,102802784
2020-01-19,19.937899,20.095165,18.343544,19.065689,19.065689,100124445
2020-01-20,19.056183,19.165209,18.276159,19.035843,19.035843,92097197
2020-01-21,19.028343,19.701082,19.002367,19.270359,19.270359,95541969
2020-01-22,19.250101,19.300663,18.667147,18.823284,18.823284,88984141
2020-01-23,18.832829,18.871822,17.171114,17.469616,17.469616,91999445
2020-01-24,17.490120,18.101915,17.162117,17.610634,17.610634,84913227
2020-01-25,17.600554,17.604694,17.098835,17.514175,17.514175,74066601
2020-01-26,17.511536,18.082750,17.416504,18.075584,18.075584,89611200
2020-01-27,18.095037,18.762451,17.966963,18.605099,18.605099,96983798
2020-01-28,18.606081,19.138157,18.276550,19.085482,19.085482,100197820
